  [fresh-data] disk cache bypassed; all QB data will be re-fetched on this run (use --allow-stale-cache to override)

==================================================================
  Inventory Forecaster — Pets+People
==================================================================
  Manual projection columns: 05_03_W1 → 10_25_W26

[1/4] Pulling projections from Quickbase ...
      1513 records retrieved

[2/4] Pulling master pack + Season from Styles ...
      1510 master pack records loaded (150 with Season tag)

[2.5] Pulling Amazon catalog POS for 1513 mstyles ...
      1352 mstyles with POS data loaded
      viewer_pos_cache.json refreshed (1352 mstyles)

[2.6] Pulling Amazon Catalog US (F38 signals) for 1513 mstyles ...
      1352 mstyles with Amazon Catalog US signals loaded

[2.8] VP-Q4 forward-PO zero: fetching confirmed open POs in forward 26w window for 1513 keys ...
      [vp-q4] BULK fetch: running QB report #27 on table bp8r4dejr (replaces per-account loop) ...
      [vp-q4] 9,696 rows in 2.8s (1 API call vs ~1 per-account calls)
      [vp-q4] cached → open_pos_report.json (reused for 0h)
      [vp-q4] bucketed 1,902 in-scope rows across 350 keys (skipped: 7,013 out-of-scope · 0 zero-qty · 0 no-date · 781 outside-26w)
      350 keys have confirmed forward POs (total open qty: 137,417 units)

[3/4] Running forecasts ...
      Mstyle-family index: 1232 mstyles with active siblings
      Customer-baseline  : 1 customers  (global median wk-rate: 21.2)
      1513 forecasts complete in 1.1s
      Croston's: 420  Heuristic: 91  Inactive: 366  Inactive (zero order history): 14  Inactive+Floor: 1  Inactive+Floor (R3): 2  Reactivating: 7  Seasonal Baseline: 324  Sparse Intermittent: 288  Bi-weekly enforced: 0  Alerts (>5%): 1113
      Saved → forecast_results.json
      Open viewer: python scripts/viewer.py --results forecast_results.json

[DRY RUN] Skipping write-back.

==================================================================
  COMPLETE  |  1513 records  |  Total 26w demand: 4,249,349
  1864-FF8882                        +10.1%  Seasonal Baseline           58,836      53,415
  1864-FF8882PCS2                    +59.6%  Seasonal Baseline            4,062       2,545
  1864-FF8882PCS6                   +111.2%  Seasonal Baseline              264         125
  1864-FF8882PX2                    +100.0%  Inactive                      0       4,550
  1864-FF8882PX6                    +100.0%  Inactive                      0         861
  1864-FF8990                         +5.1%  Seasonal Baseline          133,224     140,410
  1864-FF8990AMZ3                    +30.0%  Seasonal Baseline            5,336       7,620
  1864-FF8990PCS12                   +69.3%  Croston's                    54         176
  1864-FF8990PCS3                    +42.4%  Seasonal Baseline            4,412       7,660
  1864-FF8991                        +59.8%  Inactive+Floor           10,320      25,650
  1864-FF8991AMZ3                    +79.5%  Sparse Intermittent              588       2,865
  1864-FF8991EC                      +29.7%  Croston's                 7,560       5,830
  1864-FF8991PCS6                    +35.6%  Sparse Intermittent              612         950
  1864-FF9059                        +46.8%  Seasonal Baseline            3,276       6,162
  1864-FF9060                        +43.8%  Croston's                10,428      18,570
  1864-FF9250                        +50.0%  Heuristic                    96          64
  1864-FF9256                       +119.2%  Croston's                   456         208
  1864-FF9281AU                     +100.0%  Inactive                      0          52
  1864-FF9290/24PCS2                 +63.1%  Croston's                    96         260
  1864-FF9290PCS6                   +100.0%  Croston's                   104          52
  1864-FF9291/24                     +58.7%  Croston's                 4,464      10,805
  1864-FF9297/24                     +19.9%  Croston's                85,272      71,115
  1864-FF9297PCS2                    +13.7%  Croston's                   432         380
  1864-FF9298EC                      +19.1%  Croston's                75,672      93,550
  1864-FF9298PCS3                    +10.5%  Seasonal Baseline           12,240      11,075
  1864-FF9314AU                     +100.0%  Inactive                      0          26
  1864-FF9315AU                     +100.0%  Inactive                      0          26
  1864-FF9318AU                     +100.0%  Inactive                      0          39
  1864-FF9721AU                     +100.0%  Inactive                      0          26
  1864-FF9756                       +103.7%  Croston's                 4,848       2,380
  1864-FF9757                        +42.7%  Sparse Intermittent            3,528       6,160
  1864-SF8167                        +86.8%  Croston's                 1,656      12,585
  1864-SF8167AMZ3                   +100.0%  Heuristic                     0         895
  1864-SF8167AU                     +100.0%  Inactive                      0         364
  1864-SF8167PCS72                   +76.4%  Seasonal Baseline               86         365
  1864-SF8168                        +67.5%  Croston's                 5,088      15,675
  1864-SF8168PCS48                   +84.6%  Sparse Intermittent                4          26
  1864-SF8169                       +100.0%  Heuristic                     0       4,000
  1864-SF8169PCS72                   +29.8%  Seasonal Baseline              135         104
  1864-SF8170                        +24.9%  Croston's                18,000      23,965
  1864-SF8170PCS48                   +69.2%  Croston's                    32         104
  1864-SF8173EC                     +140.3%  Sparse Intermittent           18,000       7,490
  1864-SF8173PCS2                    +20.6%  Croston's                 3,456       2,865
  1864-SF8173PCS24                  +300.0%  Croston's                    64          16
  1864-SF8174EC                      +19.9%  Croston's                10,008       8,345
  1864-SF8174PCS24                   +96.2%  Sparse Intermittent                4         104

==================================================================
  WEEKLY DETAIL — AI vs Manual projections
  Key / Model                  W 1 W 2 W 3 W 4 W 5 W 6 W 7 W 8 W 9 W10 W11 W12 W13 W14 W15 W16 W17 W18 W19 W20 W21 W22 W23 W24 W25 W26  Avg/wk   Δ%
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  1864-BB0009                 0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0  +100.0% 
  Man 1864-BB0009                 0    0    0    0    0    0    0    0    0    0    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5       3
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  1864-BB0009AMZ6             0    0    0    0    0    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2       2  +4.5% 
  Man 1864-BB0009AMZ6             0    0    0    0    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2       2
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  1864-BB0012                 0    0    0    0    0    0    0    0    0    0    0    0    0    0    0   12    0    0    0    0    0    0    0    0    0    0       0  +88.5% 
  Man 1864-BB0012                 4    4    4    4    4    4    4    4    4    4    4    4    4    4    4    4    4    4    4    4    4    4    4    4    4    4       4
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  1864-BB0012AMZ6             0    0    0    0    0    0    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1       1  +23.1% 
  Man 1864-BB0012AMZ6             1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1       1
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  1864-BB0012PCS2             0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0  +100.0% 
